
==========
== CUDA ==
==========

CUDA Version 13.0.2

Container image Copyright (c) 2016-2023, NVIDIA CORPORATION & AFFILIATES. All rights reserved.

This container image and its contents are governed by the NVIDIA Deep Learning Container License.
By pulling and using the container, you accept the terms and conditions of this license:
https://developer.nvidia.com/ngc/nvidia-deep-learning-container-license

A copy of this license is made available in this container at /NGC-DL-CONTAINER-LICENSE for your convenience.

"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value"
"0","96","qw38-llama-opt136-decode-profile","127.0.0.1","void mul_mat_q<8, 128, 0>(const char *, const int *, const int *, const int *, float *, float *, const float *, uint3, int, int, int, int, int, uint3, uint3, int, int, int, uint3, uint3, int, int, int, uint3)","1","14","(32, 8, 1)","(2560, 1, 1)","0","12.0","Command line profiler metrics","lts__t_sectors.max","sector","2697799"
"0","96","qw38-llama-opt136-decode-profile","127.0.0.1","void mul_mat_q<8, 128, 0>(const char *, const int *, const int *, const int *, float *, float *, const float *, uint3, int, int, int, int, int, uint3, uint3, int, int, int, uint3, uint3, int, int, int, uint3)","1","14","(32, 8, 1)","(2560, 1, 1)","0","12.0","Command line profiler metrics","lts__t_sectors.min","sector","2680958"
"0","96","qw38-llama-opt136-decode-profile","127.0.0.1","void mul_mat_q<8, 128, 0>(const char *, const int *, const int *, const int *, float *, float *, const float *, uint3, int, int, int, int, int, uint3, uint3, int, int, int, uint3, uint3, int, int, int, uint3)","1","14","(32, 8, 1)","(2560, 1, 1)","0","12.0","Command line profiler metrics","lts__t_sectors.sum","sector","129106525"
"0","96","qw38-llama-opt136-decode-profile","127.0.0.1","void mul_mat_q<8, 128, 0>(const char *, const int *, const int *, const int *, float *, float *, const float *, uint3, int, int, int, int, int, uint3, uint3, int, int, int, uint3, uint3, int, int, int, uint3)","1","14","(32, 8, 1)","(2560, 1, 1)","0","12.0","Command line profiler metrics","sm__pipe_tensor_cycles_active.avg","cycle","4934475.29"
"0","96","qw38-llama-opt136-decode-profile","127.0.0.1","void mul_mat_q<8, 128, 0>(const char *, const int *, const int *, const int *, float *, float *, const float *, uint3, int, int, int, int, int, uint3, uint3, int, int, int, uint3, uint3, int, int, int, uint3)","1","14","(32, 8, 1)","(2560, 1, 1)","0","12.0","Command line profiler metrics","sm__pipe_tensor_cycles_active.max","cycle","5242880"
"0","96","qw38-llama-opt136-decode-profile","127.0.0.1","void mul_mat_q<8, 128, 0>(const char *, const int *, const int *, const int *, float *, float *, const float *, uint3, int, int, int, int, int, uint3, uint3, int, int, int, uint3, uint3, int, int, int, uint3)","1","14","(32, 8, 1)","(2560, 1, 1)","0","12.0","Command line profiler metrics","sm__pipe_tensor_cycles_active.min","cycle","4915200"
"0","96","qw38-llama-opt136-decode-profile","127.0.0.1","void mul_mat_q<8, 128, 0>(const char *, const int *, const int *, const int *, float *, float *, const float *, uint3, int, int, int, int, int, uint3, uint3, int, int, int, uint3, uint3, int, int, int, uint3)","1","14","(32, 8, 1)","(2560, 1, 1)","0","12.0","Command line profiler metrics","sm__pipe_tensor_cycles_active.sum","cycle","838860800"
"0","96","qw38-llama-opt136-decode-profile","127.0.0.1","void mul_mat_q<8, 128, 0>(const char *, const int *, const int *, const int *, float *, float *, const float *, uint3, int, int, int, int, int, uint3, uint3, int, int, int, uint3, uint3, int, int, int, uint3)","1","14","(32, 8, 1)","(2560, 1, 1)","0","12.0","Command line profiler metrics","smsp__warps_issue_stalled_barrier.avg","warp","312482.12"
"0","96","qw38-llama-opt136-decode-profile","127.0.0.1","void mul_mat_q<8, 128, 0>(const char *, const int *, const int *, const int *, float *, float *, const float *, uint3, int, int, int, int, int, uint3, uint3, int, int, int, uint3, uint3, int, int, int, uint3)","1","14","(32, 8, 1)","(2560, 1, 1)","0","12.0","Command line profiler metrics","smsp__warps_issue_stalled_barrier.max","warp","351805"
"0","96","qw38-llama-opt136-decode-profile","127.0.0.1","void mul_mat_q<8, 128, 0>(const char *, const int *, const int *, const int *, float *, float *, const float *, uint3, int, int, int, int, int, uint3, uint3, int, int, int, uint3, uint3, int, int, int, uint3)","1","14","(32, 8, 1)","(2560, 1, 1)","0","12.0","Command line profiler metrics","smsp__warps_issue_stalled_barrier.min","warp","284834"
"0","96","qw38-llama-opt136-decode-profile","127.0.0.1","void mul_mat_q<8, 128, 0>(const char *, const int *, const int *, const int *, float *, float *, const float *, uint3, int, int, int, int, int, uint3, uint3, int, int, int, uint3, uint3, int, int, int, uint3)","1","14","(32, 8, 1)","(2560, 1, 1)","0","12.0","Command line profiler metrics","smsp__warps_issue_stalled_barrier.sum","warp","212487839"
"0","96","qw38-llama-opt136-decode-profile","127.0.0.1","void mul_mat_q<8, 128, 0>(const char *, const int *, const int *, const int *, float *, float *, const float *, uint3, int, int, int, int, int, uint3, uint3, int, int, int, uint3, uint3, int, int, int, uint3)","1","14","(32, 8, 1)","(2560, 1, 1)","0","12.0","Command line profiler metrics","smsp__warps_issue_stalled_long_scoreboard.avg","warp","512051.68"
"0","96","qw38-llama-opt136-decode-profile","127.0.0.1","void mul_mat_q<8, 128, 0>(const char *, const int *, const int *, const int *, float *, float *, const float *, uint3, int, int, int, int, int, uint3, uint3, int, int, int, uint3, uint3, int, int, int, uint3)","1","14","(32, 8, 1)","(2560, 1, 1)","0","12.0","Command line profiler metrics","smsp__warps_issue_stalled_long_scoreboard.max","warp","551702"
"0","96","qw38-llama-opt136-decode-profile","127.0.0.1","void mul_mat_q<8, 128, 0>(const char *, const int *, const int *, const int *, float *, float *, const float *, uint3, int, int, int, int, int, uint3, uint3, int, int, int, uint3, uint3, int, int, int, uint3)","1","14","(32, 8, 1)","(2560, 1, 1)","0","12.0","Command line profiler metrics","smsp__warps_issue_stalled_long_scoreboard.min","warp","440430"
"0","96","qw38-llama-opt136-decode-profile","127.0.0.1","void mul_mat_q<8, 128, 0>(const char *, const int *, const int *, const int *, float *, float *, const float *, uint3, int, int, int, int, int, uint3, uint3, int, int, int, uint3, uint3, int, int, int, uint3)","1","14","(32, 8, 1)","(2560, 1, 1)","0","12.0","Command line profiler metrics","smsp__warps_issue_stalled_long_scoreboard.sum","warp","348195140"
"0","96","qw38-llama-opt136-decode-profile","127.0.0.1","void mul_mat_q<8, 128, 0>(const char *, const int *, const int *, const int *, float *, float *, const float *, uint3, int, int, int, int, int, uint3, uint3, int, int, int, uint3, uint3, int, int, int, uint3)","1","14","(32, 8, 1)","(2560, 1, 1)","0","12.0","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","52.75"
"0","96","qw38-llama-opt136-decode-profile","127.0.0.1","void mul_mat_q<8, 128, 0>(const char *, const int *, const int *, const int *, float *, float *, const float *, uint3, int, int, int, int, int, uint3, uint3, int, int, int, uint3, uint3, int, int, int, uint3)","1","14","(32, 8, 1)","(2560, 1, 1)","0","12.0","Command line profiler metrics","sm__warps_active.avg.pct_of_peak_sustained_active","%","16.67"
